Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],temp_diff,stress_index,torque_wear,rolling_torque_std,torque_lag1,torque_lag2,speed_lag1,speed_lag2,torque_change,speed_change,Machine failure
-0.3322227769144536,-0.6024172079894955,-0.47555368847852264,-0.5386244331335144,0.48582290643737214,-0.7062108298331551,0.25485822279149406,-0.030029731719065447,-0.34073792583218393,-0.4182818078302729,0.2740049671138176,-0.7547730820040259,-1.0426893987411348,0.684523670504288,0.15020377369523216,0.3583496387895875,0
1.3338894443215221,-0.5524211743618743,-0.47555368847852264,0.3418048115305576,-0.9363900612024646,-0.6747894674682176,0.1544203638539826,-0.10604369008119474,0.63650261656061,0.13188988659265244,0.4858239233294961,0.27409980730256456,-0.5386266584426156,-1.0427866499015925,-1.0085165696696248,0.6259162988191725,0
-0.3322227769144536,-0.5024251407342247,-0.408152802872994,1.5313924169163649,-1.4407209007910595,-0.6276574239208111,0.1893852588855099,-0.03163478740309663,0.9095529664569701,-0.3314014858704451,-0.9363890684043487,0.4859265786303914,0.34180292794546474,-0.538707762623612,-0.35763045086590883,0.8457031981291889,0
1.3338894443215221,-0.5024251407342247,-0.408152802872994,0.2073881329558901,-0.27067335294551986,-0.5962360615558735,0.1893852588855099,-0.04670558696092312,0.16492095297881024,-0.3692049388336717,-1.4407199165369178,-0.9363388859993066,1.5313909950499702,0.3417500271552611,0.8297002713474639,-0.9412598527826833,0
-0.3322227769144536,-0.5024251407342247,-0.340751917267427,2.223638311575902,-1.6827997037935847,-0.5491040180084671,0.3247880128546828,-0.024022505904075887,0.929352089603641,-0.1467998469985714,-0.2706723488693576,-1.4406883415417526,0.2073861971991929,1.5313762011312957,-1.001363974957496,1.433394254979885,0
-0.3322227769144536,-0.4524291071065751,-0.340751917267427,-0.12193272955204523,-0.0992008674853974,-0.5176826556435294,0.22435015391711424,0.0409432154210636,0.0546328823139105,-0.7013802520868315,-1.6827987236405508,-0.2705976046832778,2.2236371583932697,0.20732899054779955,1.1229566545447427,-1.6675122157201285,0
-1.9983349981504293,-0.4524291071065751,-0.408152802872994,1.8875966151392336,-1.55167368550055,-0.48626129327859186,0.08894739994794137,-0.026722143261204916,0.7594422744201516,-0.5172701909550078,-0.09919986050428382,-1.6827760802021265,-0.12193479312917299,2.223644539659722,-1.029974353806011,1.4286162789079282,0
-0.3322227769144536,-0.4524291071065751,-0.408152802872994,-0.6125536063495814,0.42530320568674135,-0.40770788736624786,0.08894739994794137,-0.021438992768711765,-0.1706469872577134,-0.007376438012983027,-1.5516727031260826,-0.09911878979884586,1.8875953315275904,-0.12200254914048118,1.401907848317764,-1.7774056653751367,0
-0.3322227769144536,-0.5024251407342247,-0.408152802872994,1.0945382115486955,-0.9969097619530958,-0.37628652500131027,0.1893852588855099,-0.030394157526636364,0.37915950696246714,-0.05040567146180809,0.4253042215535884,-1.5516452217610905,-0.6125558603530651,1.8875919481410686,-1.008516569669625,1.2136073556698683,0
1.3338894443215221,-0.4524291071065751,-0.340751917267427,-1.284636999222919,0.828767877357617,-0.3448651626363727,0.22435015391711424,-0.019404471165992546,-0.2833236851837889,0.14898126536947098,-0.9969087701802567,0.4254046439652984,1.0945366201245867,-0.6126393327577158,1.2946189276358329,-1.691402096079913,0
-0.3322227769144536,-0.5024251407342247,-0.408152802872994,1.8002257740656997,-1.4608941343746031,-0.29773311908896627,0.1893852588855099,-0.02628649947087302,0.4391323478095893,0.49838393684185456,0.8287689000596437,-0.9968608206644,-1.284639514084424,1.0945078321570456,-1.6236397149126975,2.1930924504210285,0
-0.3322227769144536,-0.5024251407342247,-0.408152802872994,-0.746970284924249,0.8388544941493884,-0.2663117567240287,0.1893852588855099,-0.03917375603848644,-0.2207613024238616,0.427054242908227,-1.4608931504622205,0.8288842083992553,1.8002244565425138,-1.2847445157950232,1.6307908791058838,-1.8108514978788348,0
-0.3322227769144536,-0.5524211743618743,-0.47555368847852264,0.906354861544161,-0.7548309589505705,-0.23489039435909106,0.1544203638539826,-0.027168056441137733,0.18087552049977337,0.40594258754363094,0.8388555170222944,-1.4608623197634503,-0.7469725910993369,1.8002182743462187,-1.1301106797758136,1.1753835470942136,0
1.3338894443215221,-0.6024172079894955,-0.6103554596896184,0.19394646509842337,-0.5329253895315885,-0.20346903199415345,-0.015947285146774653,-0.10638244359940698,0.11184566826022563,0.2421788925852442,-0.7548299630766238,0.8389711975101036,0.9063531970798062,-0.7470603693651773,0.15735636840736156,-0.5064640302346075,0
1.3338894443215221,-0.6024172079894955,-0.5429545740840896,-0.5251827652760477,0.8691143445247045,-0.15633698844674704,0.11945546882232126,-0.06117717979377237,-0.13303444293755007,0.2729261104947891,-0.5329243898982929,-0.7547730820040259,0.19394452412456575,0.9063183809065994,0.9942099497264252,-0.5112420063065645,0
1.3338894443215221,-0.5524211743618743,-0.5429545740840896,0.3418048115305576,-0.33119305369615065,-0.10920494489934064,0.019017609884809848,-0.03279890352733945,0.039410702623760355,-0.46318037872511003,0.869115367910249,-0.5328593215653492,-0.5251849853679885,0.1938868868870534,-0.8511594860027923,0.6163603466752589,0
-0.3322227769144536,-0.6024172079894955,-0.6103554596896184,-0.6125536063495814,-0.07902763390185333,-0.06207290135193424,-0.015947285146774653,0.012621375412942443,0.008075117044689868,-0.8980562128769267,-0.3311920506452653,0.8692321648426508,0.34180292794546474,-0.5252656589628658,0.17881415254374755,-0.6784711688250551,0
-1.9983349981504293,-0.5524211743618743,-0.5429545740840896,-1.0158036420735839,1.0809332971519143,-0.030651538986996633,0.019017609884809848,-0.03673725449274091,-0.03005161884022405,-0.6095324501762226,-0.07902662657898077,-0.3311195393483708,-0.6125558603530651,0.3417500271552611,0.8225476766353351,-0.2866771309245911,0
-0.3322227769144536,-0.6024172079894955,-0.6103554596896184,-1.2107078260068518,1.2624923994038082,0.047901866925347376,-0.015947285146774653,-0.035854196294964315,0.06377539639980723,-0.6389752988130303,1.0809343241259282,-0.07894481157714772,-1.0158060525918804,-0.6126393327577158,0.12874598955884617,-0.13855987269392792,0
-0.3322227769144536,-0.6024172079894955,-0.6103554596896184,-1.1300578188620514,0.5463426071880036,0.07932322929028497,-0.015947285146774653,-0.012716234187421212,0.046597217511285996,-0.6991287539415982,1.262493429453653,1.0810589361704783,-1.2107103121739744,-1.0159024425801002,-0.5078349398206127,0.057337146256304074,0
-0.3322227769144536,-0.6024172079894955,-0.6103554596896184,-1.089732815289651,1.0910199139436858,0.11074459165522257,-0.015947285146774653,-0.03413365724333649,0.12426539908916101,-1.1314956457306913,0.5463436251054045,1.2626247401657589,-1.1300602737262115,-1.2108129456609193,0.3862393991954813,0.028669289824562908,0
1.3338894443215221,-0.6024172079894955,-0.6103554596896184,-1.089732815289651,0.919547428483564,0.1421659540201602,-0.015947285146774653,-0.02762413339127931,0.1341923523390508,-1.9529544884543582,1.0910209410885792,0.5464485132954849,-1.0897352545023298,-1.1301603236964426,-0.12159482536565974,1.4333928215870347e-06,0
-1.9983349981504293,-0.6024172079894955,-0.5429545740840896,-1.0628494795747176,0.8590277277329325,0.18929799756756657,0.11945546882232126,-0.026151509058190924,0.1661508384619019,-1.960267806615079,0.9195484527235059,1.091145925281327,-1.0897352545023298,-1.089834012714204,-0.042916283532243825,0.01911333768064903,0
1.3338894443215221,-0.6024172079894955,-0.6103554596896184,-0.3907660867013802,0.7581615598152136,0.2678514034799106,-0.015947285146774653,-0.07298093129031251,0.20670791256341747,-2.157431269113873,0.8590287509475975,0.9196671103968954,-1.0628519083530756,-1.089834012714204,-0.07152666238075868,0.47779904058850947,0
-0.3322227769144536,-0.6024172079894955,-0.6103554596896184,-0.27651190991291286,0.919547428483564,0.314983447027317,-0.015947285146774653,-0.13029312888800595,0.2934780250241762,-2.3940944020188377,0.7581625813210837,0.8591451757318017,-0.39076825462171655,-1.0629498053927118,0.11444080013458886,0.0812270266160885,0
1.3338894443215221,-0.6524132416171451,-0.6777563452951854,2.1026633008587017,-1.4306342839992874,0.3464048093922546,-0.050912180178379,-0.02086252700967698,-0.49357987537369913,0.2727516329831677,0.9195484527235059,0.7582752846233126,-0.27651403348738557,-0.39084462235540424,-1.6665552831854702,1.6914049628655565,0
-0.3322227769144536,-0.6024172079894955,-0.6103554596896184,-0.7536911188529823,0.6371221583139506,0.393536852939661,-0.015947285146774653,-0.027686642741019587,0.25447581970659267,0.19061765211699655,-1.4306332995742663,0.9196671103968954,2.1026621007216253,-0.27658674123906196,1.4662812007269226,-2.0306383971888518,0
-1.9983349981504293,-0.6024172079894955,-0.5429545740840896,-0.7066452813518488,1.4037050344886146,0.4249582153045986,0.11945546882232126,-0.07489302071205171,0.6010697476285749,0.4688212030938247,0.6371231777692669,-1.4306013524309036,-0.7536934276366505,2.102665606713007,0.543596482862314,0.03344726589651969,0
1.3338894443215221,-0.5524211743618743,-0.5429545740840896,-0.7940161224253826,0.4152165888949693,0.5035116212169426,0.019017609884809848,-0.01434906115076375,0.21271367067506014,0.43099448839761817,1.4037060669307722,0.6372314152931252,-0.7066475718754555,-0.7537814211955504,-0.7009549970480886,-0.062112255542617754,0
-0.3322227769144536,-0.5524211743618743,-0.6103554596896184,2.4555070821172036,-2.741894466929632,0.550643664764349,-0.11638514408428607,-0.03890907468453954,-1.5101809624421874,2.239219418847515,0.4152176045909368,1.4038425877176437,-0.794018446860532,-0.7067340583829389,-2.238762860155769,2.3101528641839724,1
-0.3322227769144536,-0.5524211743618743,-0.6103554596896184,-0.9889203063586505,1.5045712024063334,0.5820650271292866,-0.11638514408428607,-0.05565580557173952,0.8809653481789046,2.3482565761769334,-2.7418935047189446,0.4153176548544493,2.4555060189305884,-0.7941077321777887,3.0112416585467314,-2.4487113034850783,0
-1.9983349981504293,-0.6024172079894955,-0.6777563452951854,-0.22274523848304584,0.38495673851965323,0.6134863894942242,-0.15135003911594752,-0.06421380378538873,0.23987641348952884,2.3169100794737116,1.5045722365572858,-2.7419099368412625,-0.9889227064426261,2.455520827807593,-0.7939387283057625,0.5446907055959056,0
-0.3322227769144536,-0.6524132416171451,-0.6777563452951854,0.2342714686708236,-0.49257892236450107,0.6920397954065682,-0.050912180178379,-0.0796936745141607,-0.3385235760283311,1.9374163886100655,0.3849577537029823,1.5047124788261328,-0.22274734118887685,-0.9890182352586081,-0.6222764552146722,0.3249038062858893,0
-0.3322227769144536,-0.6524132416171451,-0.6777563452951854,1.0810965436912288,-0.9969097619530958,0.7234611577715059,-0.050912180178379,-0.030862621761748824,-0.7197546879619038,1.9137281779267183,-0.4925779220476876,0.3850566875219022,0.23426954334844727,-0.22281832659607734,-0.3576304508659087,0.6020264184593882,0
-0.3322227769144536,-0.6024172079894955,-0.6103554596896184,-0.12193272955204523,0.07227161797472509,0.7548825201364434,-0.015947285146774653,-0.01723770526797739,0.0578423862606887,0.042096460543304466,-0.9969087701802567,-0.4925113651219537,1.0810949470499596,0.23421319786929184,0.7581743242261765,-0.8552562834874595,0
-0.3322227769144536,-0.6024172079894955,-0.6103554596896184,-0.35716191705771333,0.24374410343484684,0.7863038825013811,-0.015947285146774653,-0.020948486434418677,0.19526349696524894,-1.0582029891460933,0.07227262786078999,-0.9968608206644,-0.12193479312917299,1.0810657284962994,0.12159339484671723,-0.16722772912566913,0
-0.3322227769144536,-0.6024172079894955,-0.6103554596896184,-0.11521189562331186,0.031925150807636936,0.8177252448663186,-0.015947285146774653,-0.0041800267608930325,0.029325244566485664,-1.250030180252601,0.24374511622586306,0.07236002508558612,-0.3571640719351486,-0.12200254914048118,-0.1502052042141751,0.17200857198326922,0
1.3338894443215221,-0.6024172079894955,-0.6777563452951854,0.8794715258292275,-1.0574294627037275,0.8491466072312562,-0.15135003911594752,-0.04245463973198506,-0.896855211365833,-0.8936233984980927,0.03192616001018386,0.24383883997001737,-0.1152139565918594,-0.3572393632035389,-0.7724809441693761,0.7071418920424395,0
-0.3322227769144536,-0.6024172079894955,-0.6103554596896184,-1.0225244760023173,1.454138118447474,0.8962786507786626,-0.015947285146774653,-0.05154692275774338,1.3095203187141915,-0.12603127628323338,-1.0574284719561653,0.03201206864218985,0.8794698509305519,-0.1152814973101081,1.780995368060588,-1.3521657949709749,0
-0.3322227769144536,-0.6024172079894955,-0.6103554596896184,-0.9217119670713168,1.2725790161955801,0.9277000131436003,-0.015947285146774653,-0.04983277385644061,1.186491774903941,0.2462155852098243,1.454139151744029,-1.0573827553294934,-1.022526889129194,0.8794341735851071,-0.12874742007778858,0.07167107447217473,0
1.3338894443215221,-0.6024172079894955,-0.6777563452951854,0.41573398474662465,-0.17989380181957226,0.9591213755085378,-0.15135003911594752,-0.010616146649973512,-0.16978549560142447,0.34083281128205656,1.2725800464163042,1.4542775332718882,-0.9217143410694902,-1.0226234944104733,-1.029974353806011,0.9508186717122404,0
-0.3322227769144536,-0.6024172079894955,-0.6777563452951854,2.0085716258564346,-1.7231461709606726,1.0062534190559445,-0.15135003911594752,-0.02820560842608925,-1.7348202051081678,1.3659119227671244,-0.1798927962054946,1.2727117292766077,0.4157321298559142,-0.9218077169548773,-1.0943477062151703,1.132381762446602,0
1.3338894443215221,-0.5524211743618743,-0.6777563452951854,1.894317449067967,-1.4205476672075157,1.037674781420882,-0.2517878980534589,-0.023737943946960566,-1.4743570175644063,1.5805853453680103,-1.7231451914911566,-0.17981470268563696,2.0085703891992353,0.4156815972893649,0.2145771261043914,-0.08122415983044544,0
-0.3322227769144536,-0.5024251407342247,-0.6103554596896184,-0.04800355633597812,-0.13954733465248484,1.0848068249682883,-0.2168230030218546,0.1275686200427317,-0.14857790499456724,0.7585177078189153,-1.420546682611615,-1.7231240366455225,1.894316168064904,2.0085708810877843,0.9083788131808803,-1.3808336514027162,0
-0.3322227769144536,-0.5024251407342247,-0.6103554596896184,-0.9149911331425833,0.5160827568126883,1.116228187333226,-0.2168230030218546,-0.01604921654305626,0.5805720374557914,0.026326226818276368,-0.1395463283548892,-1.4205143633200548,-0.048005591218723505,1.8943129999714419,0.4649179410288976,-0.6163574798896156,0
1.3338894443215221,-0.5524211743618743,-0.7451572309007523,1.0004465365464283,-1.1381223970379026,1.1476495496981636,-0.38719065202263153,-0.03977686124262718,-1.3060633668910435,0.006705786816193388,0.5160837742174507,-0.1394667462422414,-0.9149935045321766,-0.04807097900637735,-1.1730262480485865,1.361724613900532,0
-1.9983349981504293,-0.6024172079894955,-0.7451572309007523,-0.43109109027378045,0.4152165888949693,1.19478159324557,-0.28675279308512014,-0.03256198282795876,0.5004119519098947,-0.14268346861402334,-1.1381214076573762,0.5161875459629386,1.0004449086021967,-0.9150866651245042,1.1014988704083566,-1.0177074699339934,0
-0.3322227769144536,-0.6024172079894955,-0.7451572309007523,-0.02112022062104462,-0.7649175757423425,1.273334999157914,-0.28675279308512014,1.5062533218313097,-0.9731168950792846,-0.6243683085426477,0.4152176045909368,-1.138078668216285,-0.4310932738455981,1.0004131065318227,-0.836854296578535,0.2914579737821911,0
-0.3322227769144536,-0.5524211743618743,-0.6777563452951854,-0.8074577902828494,2.5939258159176988,1.3047563615228517,-0.2517878980534589,-0.12561243281235016,3.3955175390371672,1.5402585011361267,-0.7649165800392752,0.4153176548544493,-0.02112224506946914,-0.4311709333376427,2.381813323879403,-0.5590217670261332,1
1.3338894443215221,-0.5524211743618743,-0.6777563452951854,2.4555070821172036,-1.7534060213359879,1.3361777238877892,-0.2517878980534589,-0.02225580707479921,-2.3451852090058014,2.292564224864459,2.593926868523636,-0.764860071114875,-0.8074601199351592,-0.02118677168488504,-3.082769036186963,2.3197088163278856,0
-0.3322227769144536,-0.5524211743618743,-0.6103554596896184,-0.5251827652760477,0.5564292239797757,1.3833097674351955,-0.11638514408428607,-0.03654653150769174,0.7746729519629868,2.0464147141232747,-1.7534050423791103,2.5941073027978168,2.4555060189305884,-0.807549835838535,1.6379434738180125,-2.1190309545200536,0
-0.3322227769144536,-0.5524211743618743,-0.6103554596896184,-1.0830119813609176,0.4454764392702847,1.4147311298001333,-0.11638514408428607,-0.00973216232875176,0.6348620227094904,2.0493826882740906,0.556430242068056,-1.753385003978069,-0.5251849853679885,2.455520827807593,-0.07867925709288756,-0.3965705805795992,0
-0.3322227769144536,-0.5024251407342247,-0.6103554596896184,0.41573398474662465,-0.5026655391562732,1.4461524921650708,-0.2168230030218546,-0.042733544317848725,-0.7254735680971793,1.9449114609516422,0.44547745547889067,0.556535502406334,-1.0830144179650163,-0.5252656589628658,-0.6723446181995737,1.0654900974392054,0
-0.3322227769144536,-0.5524211743618743,-0.6777563452951854,0.476221490105225,-0.7750041925341146,1.4775738545300083,-0.2517878980534589,-0.06003777845911801,-1.1446468774997738,0.04337122588738036,-0.5026645390103391,0.4455786221869958,0.4157321298559142,-1.0831129608838308,-0.19312077248694767,0.04300321804043349,0
-0.3322227769144536,-0.6024172079894955,-0.7451572309007523,-1.0158036420735839,0.6774686254810387,1.508995216894946,-0.28675279308512014,-0.020305995311401277,1.027846824427481,-0.7846652362350354,-0.7750031970019268,-0.5025983542328029,0.4762196586917365,0.4156815972893649,1.0299729232870694,-1.0607092545816053,0
-0.3322227769144536,-0.6024172079894955,-0.7451572309007523,-0.4646952599174473,0.798508026982301,1.5404165792598836,-0.28675279308512014,-0.06380298417910275,1.2360709318407677,-0.6377264470053733,0.6774696456198729,-0.774947060225724,-1.0158060525918804,0.47617106376272256,0.08583042128607346,0.39179547129328557,0
-0.3322227769144536,-0.6024172079894955,-0.7451572309007523,-0.5050202634898475,0.13279131872535588,1.5718379416248212,-0.28675279308512014,-0.003593596954302223,0.21237293060811763,-0.6999218568374737,0.7985090491716891,0.6775793717365214,-0.46469745653216604,-1.0159024425801002,-0.47207196625996883,-0.028666423038919694,1
-0.3322227769144536,-0.6024172079894955,-0.7451572309007523,-0.8881077974276498,1.1616262314860892,-1.6959837443286896,-0.28675279308512014,-0.04682567999932752,-1.9715502402268783,-0.5366260810213668,0.1327923296366977,0.798623241066708,-0.5050224757560476,-0.4647761924895081,0.7295639453776616,-0.2723432027087204,0
-0.3322227769144536,-0.6024172079894955,-0.7451572309007523,-0.8612244617127164,-0.21015365219488838,-1.6645623819637518,-0.28675279308512014,0.01737895437366627,0.3537904464181547,-1.142094278714738,1.161627259827139,0.13288195975067907,-0.8881101583829223,-0.5051025034717466,-0.9727535961089813,0.01911333768064903,0
-1.9983349981504293,-0.6024172079894955,-0.812558116506281,-0.5722286027771812,1.0002403628177388,-1.6331410195988143,-0.42215554705421604,-0.06502829123648772,-1.6341971791082315,-1.0190876005777447,-0.2101526470934492,1.1617548490572696,-0.8612268122336679,-0.8882024578030119,0.858310650195979,0.20545440448696736,0
-0.3322227769144536,-0.5524211743618743,-0.7451572309007523,-0.5386244331335144,0.7581615598152136,-1.5545876136864702,-0.38719065202263153,-0.050946863004671335,-1.1782278975513054,-1.0294790989290974,1.0002413884247168,-0.21007567001818417,-0.5722308411291835,-0.8613182504815197,-0.17166298835056104,0.02389131375260597,0
-0.3322227769144536,-0.5524211743618743,-0.7451572309007523,-0.5184619313473142,0.0823582347664964,-1.5231662513215327,-0.38719065202263153,0.0007126105404115758,-0.12258060693730885,-1.0008500130565245,0.7581625813210837,1.0003630232836866,-0.5386266584426156,-0.5723130217754773,-0.47922456097209776,0.014335361608692249,0
-0.3322227769144536,-0.5024251407342247,-0.6777563452951854,-0.41092858848758035,0.011751917224093576,-1.491744888956595,-0.3522257569910274,0.006101077559585723,-0.01441371148961975,-1.2176771343493165,0.08235924482344077,0.7582752846233126,-0.5184641488306748,-0.538707762623612,-0.05006887824437216,0.07644905054413159,0
-0.3322227769144536,-0.5524211743618743,-0.7451572309007523,-0.7268077831380488,0.7682481766069856,-1.4603235265916574,-0.38719065202263153,-0.03644373091100248,-1.121357471823285,-1.436401015699595,0.01175292608488153,0.08244701419643446,-0.4109307642336574,-0.5185446071324926,0.5364438881501852,-0.22456344198915168,0
1.3338894443215221,-0.5024251407342247,-0.6777563452951854,1.8405507776381,-1.3297681160815684,-1.42890216422672,-0.3522257569910274,-0.022603797000915152,1.9077121565814708,-0.2370898106743342,0.7682491982837353,0.011838090420492435,-0.7268100814873961,-0.4110077778465235,-1.4877404153822513,1.825188292880349,0
-1.9983349981504293,-0.5024251407342247,-0.6777563452951854,-0.6327161081357816,0.39504335531142526,-1.3817701206793134,-0.3522257569910274,-0.018545170942586935,-0.5439780188195491,-0.4166613029642247,-1.3297671299477523,0.7683622737341617,1.8405494757663954,-0.726897213874058,1.2230929805145452,-1.7582937610873093,0
-0.3322227769144536,-0.5024251407342247,-0.6777563452951854,0.09313395616742273,-0.8254372764929736,-1.3032167147669695,-0.3522257569910274,-0.3593223669591607,1.0813985607145897,-0.20269419843879138,0.3950443706656338,-1.3297314613224143,-0.6327183699650059,1.8405445853284572,-0.8654646754270499,0.5160228491641644,0
1.3338894443215221,-0.5024251407342247,-0.6777563452951854,-0.746970284924249,0.5261693736044604,-1.2717953524020318,-0.3522257569910274,-0.02185644221067767,-0.6675871962838676,-0.028273047675031384,-0.8254362818151832,0.39514367663275124,0.09313197606486188,-0.632802488248835,0.9584469761657816,-0.5972455756017883,0
